id,inv_date,product_code,price_per_unit,units_sold,total_sales,op_profit,op_margin,sales_method_code,market_code,retailer_code
282,2021-05-28,Prod004,50.0,700,350000.0,122499.99999999999,0.35,SM002,Mark004,1197832
283,2021-05-29,Prod005,60.0,625,375000.0,206250.00000000003,0.55,SM002,Mark004,1197832
284,2021-05-30,Prod006,65.0,725,471250.0,94250.0,0.2,SM002,Mark004,1197832
285,2021-05-31,Prod001,45.0,475,213750.0,85500.0,0.4,SM002,Mark004,1185732
286,2021-06-01,Prod002,45.0,275,123750.0,43312.5,0.35,SM002,Mark004,1185732
287,2021-06-02,Prod003,35.0,275,96250.0,33687.5,0.35,SM002,Mark004,1185732
288,2021-06-03,Prod004,40.0,125,50000.0,20000.0,0.4,SM002,Mark004,1185732
289,2021-06-04,Prod005,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,SM002,Mark005,1185732
290,2021-06-05,Prod006,45.0,275,123750.0,61875.0,0.5,SM002,Mark005,1185732
291,2021-06-06,Prod001,45.0,525,236250.0,94500.0,0.4,SM002,Mark005,1185732
292,2021-06-07,Prod002,45.0,175,78750.0,27562.5,0.35,SM002,Mark005,1185732
293,2021-06-08,Prod003,35.0,225,78750.0,27562.5,0.35,SM002,Mark005,1185732
294,2021-06-09,Prod004,40.0,100,40000.0,16000.0,0.4,SM002,Mark005,1185732
295,2021-06-10,Prod005,54.99999999999999,175,96249.99999999999,33687.49999999999,0.35,SM002,Mark005,1185732
296,2021-06-11,Prod006,45.0,275,123750.0,61875.0,0.5,SM002,Mark005,1185732
297,2021-06-12,Prod001,50.0,495,247500.0,99000.0,0.4,SM002,Mark005,1185732
298,2021-06-13,Prod002,50.0,200,100000.0,35000.0,0.35,SM002,Mark005,1185732
299,2021-06-14,Prod003,40.0,225,90000.0,31499.999999999996,0.35,SM002,Mark005,1185732
300,2021-06-15,Prod004,45.0,75,33750.0,13500.0,0.4,SM002,Mark005,1185732
301,2021-06-16,Prod005,60.0,125,75000.0,26250.0,0.35,SM002,Mark005,1185732
302,2021-06-17,Prod006,50.0,225,112500.0,56250.0,0.5,SM002,Mark005,1185732
303,2021-06-18,Prod001,50.0,450,225000.0,90000.0,0.4,SM002,Mark005,1185732
304,2021-06-19,Prod002,50.0,150,75000.0,26250.0,0.35,SM002,Mark005,1185732
305,2021-06-20,Prod003,40.0,150,60000.0,21000.0,0.35,SM002,Mark005,1185732
306,2021-06-21,Prod004,45.0,75,33750.0,13500.0,0.4,SM002,Mark005,1185732
307,2021-06-22,Prod005,60.0,100,60000.0,21000.0,0.35,SM002,Mark005,1185732
308,2021-06-23,Prod006,50.0,225,112500.0,56250.0,0.5,SM002,Mark005,1185732
309,2021-06-24,Prod001,60.0,495,297000.0,118800.0,0.4,SM002,Mark005,1185732
310,2021-06-25,Prod002,55.00000000000001,200,110000.00000000001,38500.0,0.35,SM002,Mark005,1185732
311,2021-06-26,Prod003,50.0,175,87500.0,30624.999999999996,0.35,SM002,Mark005,1185732
312,2021-06-27,Prod004,50.0,100,50000.0,20000.0,0.4,SM002,Mark005,1185732
313,2021-06-28,Prod005,60.0,125,75000.0,26250.0,0.35,SM002,Mark005,1185732
314,2021-06-29,Prod006,65.0,250,162500.0,81250.0,0.5,SM002,Mark005,1185732
315,2021-06-30,Prod001,50.0,500,250000.0,100000.0,0.4,SM002,Mark005,1185732
316,2021-07-01,Prod002,45.00000000000001,250,112500.00000000001,39375.0,0.35,SM002,Mark005,1185732
317,2021-07-02,Prod003,40.0,200,80000.0,28000.0,0.35,SM002,Mark005,1185732
318,2021-07-03,Prod004,40.0,175,70000.0,28000.0,0.4,SM002,Mark005,1185732
319,2021-07-04,Prod005,50.0,175,87500.0,30624.999999999996,0.35,SM002,Mark005,1185732
320,2021-07-05,Prod006,55.00000000000001,350,192500.00000000003,96250.00000000001,0.5,SM002,Mark005,1185732
321,2021-07-06,Prod001,50.0,575,287500.0,115000.0,0.4,SM002,Mark005,1185732
322,2021-07-07,Prod002,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,SM002,Mark005,1185732
323,2021-07-08,Prod003,40.0,250,100000.0,35000.0,0.35,SM002,Mark005,1185732
324,2021-07-09,Prod004,40.0,200,80000.0,32000.0,0.4,SM002,Mark005,1185732
325,2021-07-10,Prod005,50.0,225,112500.0,39375.0,0.35,SM002,Mark005,1185732
326,2021-07-11,Prod006,55.00000000000001,400,220000.00000000003,110000.00000000001,0.5,SM002,Mark005,1185732
327,2021-07-12,Prod001,50.0,550,275000.0,110000.0,0.4,SM002,Mark005,1185732
328,2021-07-13,Prod002,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35,SM002,Mark005,1185732
329,2021-07-14,Prod003,40.0,250,100000.0,35000.0,0.35,SM002,Mark005,1185732
330,2021-07-15,Prod004,40.0,225,90000.0,36000.0,0.4,SM002,Mark005,1185732
331,2021-07-16,Prod005,50.0,200,100000.0,35000.0,0.35,SM002,Mark005,1185732
332,2021-07-17,Prod006,55.00000000000001,375,206250.00000000003,103125.00000000001,0.5,SM002,Mark005,1185732
333,2021-07-18,Prod001,50.0,500,250000.0,100000.0,0.4,SM002,Mark005,1185732
334,2021-07-19,Prod002,45.00000000000001,300,135000.00000000003,47250.00000000001,0.35,SM002,Mark005,1185732
335,2021-07-20,Prod003,40.0,200,80000.0,28000.0,0.35,SM002,Mark005,1185732
336,2021-07-21,Prod004,40.0,175,70000.0,28000.0,0.4,SM002,Mark005,1185732
337,2021-07-22,Prod005,50.0,175,87500.0,30624.999999999996,0.35,SM002,Mark005,1185732
338,2021-07-23,Prod006,55.00000000000001,250,137500.00000000003,68750.00000000001,0.5,SM002,Mark005,1185732
339,2021-07-24,Prod001,60.0,425,255000.0,102000.0,0.4,SM002,Mark005,1185732
340,2021-07-25,Prod002,50.0,250,125000.0,43750.0,0.35,SM002,Mark005,1185732
341,2021-07-26,Prod003,50.0,150,75000.0,26250.0,0.35,SM002,Mark005,1185732
342,2021-07-27,Prod004,50.0,125,62500.0,25000.0,0.4,SM002,Mark005,1185732
343,2021-07-28,Prod005,60.0,125,75000.0,26250.0,0.35,SM002,Mark005,1185732
344,2021-07-29,Prod006,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,SM002,Mark005,1185732
345,2021-07-30,Prod001,60.0,400,240000.0,96000.0,0.4,SM002,Mark005,1185732
346,2021-07-31,Prod002,50.0,250,125000.0,43750.0,0.35,SM002,Mark005,1185732
347,2021-08-01,Prod003,50.0,195,97500.0,34125.0,0.35,SM002,Mark005,1185732
348,2021-08-02,Prod004,50.0,175,87500.0,35000.0,0.4,SM002,Mark005,1185732
349,2021-08-03,Prod005,60.0,150,90000.0,31499.999999999996,0.35,SM002,Mark005,1185732
350,2021-08-04,Prod006,64.99999999999999,250,162499.99999999997,81249.99999999999,0.5,SM002,Mark005,1185732
351,2021-08-05,Prod001,60.0,500,300000.0,120000.0,0.4,SM002,Mark005,1185732
352,2021-08-06,Prod002,50.0,300,150000.0,52500.0,0.35,SM002,Mark005,1185732
353,2021-08-07,Prod003,50.0,250,125000.0,43750.0,0.35,SM002,Mark005,1185732
354,2021-08-08,Prod004,50.0,200,100000.0,40000.0,0.4,SM002,Mark005,1185732
355,2021-08-09,Prod005,60.0,200,120000.0,42000.0,0.35,SM002,Mark005,1185732
356,2021-08-10,Prod006,64.99999999999999,300,194999.99999999997,97499.99999999999,0.5,SM002,Mark005,1185732
357,2021-08-11,Prod001,20.0,725,145000.0,43500.0,0.3,SM002,Mark005,1128299
358,2021-08-12,Prod002,30.0,725,217500.0,65250.0,0.3,SM002,Mark005,1128299
359,2021-08-13,Prod003,30.0,525,157500.0,47250.0,0.3,SM002,Mark005,1128299
360,2021-08-14,Prod004,35.0,525,183750.0,73500.0,0.4,SM002,Mark005,1128299
361,2021-08-15,Prod005,40.0,375,150000.0,37500.0,0.25,SM002,Mark006,1128299
362,2021-08-16,Prod006,35.0,525,183750.0,82687.5,0.45,SM002,Mark006,1128299
363,2021-08-17,Prod001,25.0,675,168750.0,50625.0,0.3,SM002,Mark006,1128299
364,2021-08-18,Prod002,35.0,650,227500.0,68250.0,0.3,SM002,Mark006,1128299
365,2021-08-19,Prod003,35.0,475,166250.0,49875.0,0.3,SM002,Mark006,1128299
366,2021-08-20,Prod004,35.0,425,148750.0,59500.0,0.4,SM002,Mark006,1128299
367,2021-08-21,Prod005,40.0,300,120000.0,30000.0,0.25,SM002,Mark006,1128299
368,2021-08-22,Prod006,35.0,500,175000.0,78750.0,0.45,SM002,Mark006,1128299
369,2021-08-23,Prod001,30.0,675,202500.0,70875.0,0.35,SM002,Mark006,1128299
370,2021-08-24,Prod002,40.0,675,270000.0,94500.0,0.35,SM002,Mark006,1128299
371,2021-08-25,Prod003,30.0,500,150000.0,52500.0,0.35,SM002,Mark006,1128299
372,2021-08-26,Prod004,35.0,400,140000.0,63000.0,0.45,SM002,Mark006,1128299
373,2021-08-27,Prod005,40.0,300,120000.0,36000.0,0.3,SM002,Mark006,1128299
374,2021-08-28,Prod006,35.0,450,157500.0,78750.0,0.5,SM002,Mark006,1128299
375,2021-08-29,Prod001,20.0,700,140000.0,49000.0,0.35,SM002,Mark006,1128299
376,2021-08-30,Prod002,30.000000000000004,700,210000.00000000003,73500.0,0.35,SM002,Mark006,1128299
377,2021-08-31,Prod003,24.999999999999996,525,131249.99999999997,45937.499999999985,0.35,SM002,Mark006,1128299
378,2021-09-01,Prod004,30.000000000000004,425,127500.00000000001,57375.00000000001,0.45,SM002,Mark006,1128299
379,2021-09-02,Prod005,35.0,325,113750.0,34125.0,0.3,SM002,Mark006,1128299
380,2021-09-03,Prod006,30.000000000000004,600,180000.00000000003,90000.00000000001,0.5,SM002,Mark006,1128299
381,2021-09-04,Prod001,20.0,750,150000.0,52500.0,0.35,SM002,Mark006,1128299
382,2021-09-05,Prod002,30.000000000000004,775,232500.00000000003,81375.0,0.35,SM002,Mark006,1128299
383,2021-09-06,Prod003,24.999999999999996,625,156249.99999999997,54687.499999999985,0.35,SM002,Mark006,1128299
384,2021-09-07,Prod004,35.0,550,192500.0,86625.0,0.45,SM002,Mark006,1128299
385,2021-09-08,Prod005,50.0,450,225000.0,67500.0,0.3,SM002,Mark006,1128299
386,2021-09-09,Prod006,45.0,800,360000.0,180000.0,0.5,SM002,Mark006,1128299
387,2021-09-10,Prod001,45.0,800,360000.0,125999.99999999999,0.35,SM002,Mark006,1128299
388,2021-09-11,Prod002,50.0,800,400000.0,140000.0,0.35,SM002,Mark006,1128299
389,2021-09-12,Prod003,45.0,650,292500.0,102375.0,0.35,SM002,Mark006,1128299
390,2021-09-13,Prod004,45.0,600,270000.0,121500.0,0.45,SM002,Mark006,1128299
391,2021-09-14,Prod005,50.0,500,250000.0,75000.0,0.3,SM002,Mark006,1128299
392,2021-09-15,Prod006,55.00000000000001,875,481250.00000000006,240625.00000000003,0.5,SM002,Mark006,1128299
393,2021-09-16,Prod001,45.0,825,371250.0,148500.0,0.39999999999999997,SM002,Mark006,1128299
394,2021-09-17,Prod002,50.0,825,412500.0,165000.0,0.39999999999999997,SM002,Mark006,1128299
395,2021-09-18,Prod003,45.0,975,438750.0,175499.99999999997,0.39999999999999997,SM002,Mark006,1128299
396,2021-09-19,Prod004,45.0,575,258750.0,129375.0,0.5,SM002,Mark006,1128299
397,2021-09-20,Prod005,50.0,575,287500.0,100625.0,0.35,SM002,Mark006,1128299
398,2021-09-21,Prod006,60.0,850,510000.0,280500.0,0.55,SM002,Mark006,1128299
399,2021-09-22,Prod001,50.0,800,400000.0,160000.0,0.39999999999999997,SM002,Mark006,1128299
400,2021-09-23,Prod002,55.00000000000001,800,440000.00000000006,176000.0,0.39999999999999997,SM002,Mark006,1128299
401,2021-09-24,Prod003,50.0,975,487500.0,194999.99999999997,0.39999999999999997,SM002,Mark006,1128299
402,2021-09-25,Prod004,50.0,525,262500.0,131250.0,0.5,SM002,Mark006,1128299
403,2021-09-26,Prod005,55.00000000000001,525,288750.00000000006,101062.50000000001,0.35,SM002,Mark006,1128299
404,2021-09-27,Prod006,60.0,775,465000.0,255750.00000000003,0.55,SM002,Mark006,1128299
405,2021-09-28,Prod001,55.00000000000001,725,398750.00000000006,159500.0,0.39999999999999997,SM002,Mark006,1128299
406,2021-09-29,Prod002,55.00000000000001,675,371250.00000000006,148500.0,0.39999999999999997,SM002,Mark006,1128299
407,2021-09-30,Prod003,60.0,725,435000.0,174000.0,0.39999999999999997,SM002,Mark006,1128299
408,2021-10-01,Prod004,60.0,450,270000.0,135000.0,0.5,SM002,Mark006,1128299
409,2021-10-02,Prod005,55.00000000000001,450,247500.00000000003,86625.0,0.35,SM002,Mark006,1128299
410,2021-10-03,Prod006,50.0,675,337500.0,185625.00000000003,0.55,SM002,Mark006,1128299
411,2021-10-04,Prod001,40.0,625,250000.0,99999.99999999999,0.39999999999999997,SM002,Mark006,1128299
412,2021-10-05,Prod002,40.0,625,250000.0,99999.99999999999,0.39999999999999997,SM002,Mark006,1128299
413,2021-10-06,Prod003,45.0,575,258750.0,103499.99999999999,0.39999999999999997,SM002,Mark006,1128299
414,2021-10-07,Prod004,45.0,425,191250.0,95625.0,0.5,SM002,Mark006,1128299
415,2021-10-08,Prod005,40.0,400,160000.0,56000.0,0.35,SM002,Mark006,1128299
416,2021-10-09,Prod006,50.0,575,287500.0,158125.0,0.55,SM002,Mark006,1128299
417,2021-10-10,Prod001,40.0,725,290000.0,115999.99999999999,0.39999999999999997,SM002,Mark006,1128299
418,2021-10-11,Prod002,40.0,725,290000.0,115999.99999999999,0.39999999999999997,SM002,Mark006,1128299
419,2021-10-12,Prod003,65.0,650,422500.0,169000.0,0.39999999999999997,SM002,Mark006,1128299
420,2021-10-13,Prod004,65.0,500,325000.0,162500.0,0.5,SM002,Mark006,1128299
421,2021-10-14,Prod005,60.0,475,285000.0,99750.0,0.35,SM002,Mark006,1128299
422,2021-10-15,Prod006,70.0,675,472500.0,259875.00000000003,0.55,SM002,Mark006,1128299
423,2021-10-16,Prod001,60.0,825,495000.0,197999.99999999997,0.39999999999999997,SM002,Mark006,1128299
424,2021-10-17,Prod002,60.0,825,495000.0,197999.99999999997,0.39999999999999997,SM002,Mark006,1128299
425,2021-10-18,Prod003,65.0,725,471250.0,188499.99999999997,0.39999999999999997,SM002,Mark006,1128299
426,2021-10-19,Prod004,65.0,575,373750.0,186875.0,0.5,SM002,Mark006,1128299
427,2021-10-20,Prod005,60.0,525,315000.0,110250.0,0.35,SM002,Mark006,1128299
428,2021-10-21,Prod006,70.0,775,542500.0,298375.0,0.55,SM002,Mark006,1128299
429,2021-10-22,Prod001,45.0,425,191250.0,105187.50000000001,0.55,SM002,Mark006,1185732
430,2021-10-23,Prod002,45.0,225,101250.0,35437.5,0.35,SM002,Mark006,1185732
431,2021-10-24,Prod003,35.0,225,78750.0,31499.999999999996,0.39999999999999997,SM002,Mark006,1185732
432,2021-10-25,Prod004,40.0,75,30000.0,11999.999999999998,0.39999999999999997,SM002,Mark006,1185732
433,2021-10-26,Prod005,54.99999999999999,125,68749.99999999999,24062.499999999993,0.35,SM002,Mark007,1185732
434,2021-10-27,Prod006,45.0,225,101250.0,30375.0,0.3,SM002,Mark007,1185732
435,2021-10-28,Prod001,45.0,475,213750.0,117562.50000000001,0.55,SM002,Mark007,1185732
436,2021-10-29,Prod002,45.0,125,56250.0,19687.5,0.35,SM002,Mark007,1185732
437,2021-10-30,Prod003,35.0,175,61250.0,24499.999999999996,0.39999999999999997,SM002,Mark007,1185732
438,2021-10-31,Prod004,40.0,50,20000.0,7999.999999999999,0.39999999999999997,SM002,Mark007,1185732
439,2021-11-01,Prod005,54.99999999999999,125,68749.99999999999,24062.499999999993,0.35,SM002,Mark007,1185732
440,2021-11-02,Prod006,45.0,225,101250.0,30375.0,0.3,SM002,Mark007,1185732
441,2021-11-03,Prod001,50.0,445,222500.0,122375.00000000001,0.55,SM002,Mark007,1185732
442,2021-11-04,Prod002,50.0,150,75000.0,26250.0,0.35,SM002,Mark007,1185732
443,2021-11-05,Prod003,40.0,175,70000.0,27999.999999999996,0.39999999999999997,SM002,Mark007,1185732
444,2021-11-06,Prod004,45.0,25,11250.0,4500.0,0.39999999999999997,SM002,Mark007,1185732
445,2021-11-07,Prod005,60.0,75,45000.0,13500.0,0.3,SM002,Mark007,1185732
446,2021-11-08,Prod006,50.0,175,87500.0,21875.0,0.25,SM002,Mark007,1185732
447,2021-11-09,Prod001,50.0,450,225000.0,112500.0,0.5,SM002,Mark007,1185732
448,2021-11-10,Prod002,50.0,150,75000.0,22500.0,0.3,SM002,Mark007,1185732
449,2021-11-11,Prod003,40.0,150,60000.0,21000.0,0.35,SM002,Mark007,1185732
450,2021-11-12,Prod004,45.0,75,33750.0,11812.5,0.35,SM002,Mark007,1185732
451,2021-11-13,Prod005,60.0,75,45000.0,13500.0,0.3,SM002,Mark007,1185732
452,2021-11-14,Prod006,50.0,200,100000.0,25000.0,0.25,SM002,Mark007,1185732
453,2021-11-15,Prod001,60.0,470,282000.0,141000.0,0.5,SM002,Mark007,1185732
454,2021-11-16,Prod002,60.00000000000001,175,105000.00000000001,31500.000000000004,0.3,SM002,Mark007,1185732
455,2021-11-17,Prod003,55.00000000000001,150,82500.00000000001,28875.000000000004,0.35,SM002,Mark007,1185732
456,2021-11-18,Prod004,55.00000000000001,100,55000.00000000001,19250.0,0.35,SM002,Mark007,1185732
457,2021-11-19,Prod005,65.0,125,81250.0,24375.0,0.3,SM002,Mark007,1185732
458,2021-11-20,Prod006,70.0,250,175000.0,52500.0,0.3,SM002,Mark007,1185732
459,2021-11-21,Prod001,65.0,500,325000.0,178750.0,0.55,SM002,Mark007,1185732
460,2021-11-22,Prod002,60.00000000000001,250,150000.00000000003,52500.00000000001,0.35,SM002,Mark007,1185732
461,2021-11-23,Prod003,55.00000000000001,175,96250.00000000001,38500.0,0.39999999999999997,SM002,Mark007,1185732
462,2021-11-24,Prod004,55.00000000000001,150,82500.00000000001,33000.0,0.39999999999999997,SM002,Mark007,1185732
463,2021-11-25,Prod005,65.0,150,97500.0,34125.0,0.35,SM002,Mark007,1185732
464,2021-11-26,Prod006,70.0,300,210000.0,63000.0,0.3,SM002,Mark007,1185732
465,2021-11-27,Prod001,65.0,500,325000.0,178750.0,0.55,SM002,Mark007,1185732
466,2021-11-28,Prod002,60.00000000000001,300,180000.00000000003,63000.00000000001,0.35,SM002,Mark007,1185732
467,2021-11-29,Prod003,55.00000000000001,225,123750.00000000001,49500.0,0.39999999999999997,SM002,Mark007,1185732
468,2021-11-30,Prod004,55.00000000000001,175,96250.00000000001,38500.0,0.39999999999999997,SM002,Mark007,1185732
469,2021-12-01,Prod005,65.0,200,130000.0,45500.0,0.35,SM002,Mark007,1185732
470,2021-12-02,Prod006,70.0,375,262500.0,78750.0,0.3,SM002,Mark007,1185732
471,2021-12-03,Prod001,65.0,525,341250.0,187687.50000000003,0.55,SM002,Mark007,1185732
472,2021-12-04,Prod002,60.00000000000001,300,180000.00000000003,63000.00000000001,0.35,SM002,Mark007,1185732
473,2021-12-05,Prod003,55.00000000000001,225,123750.00000000001,49500.0,0.39999999999999997,SM002,Mark007,1185732
474,2021-12-06,Prod004,55.00000000000001,200,110000.00000000001,44000.0,0.39999999999999997,SM002,Mark007,1185732
475,2021-12-07,Prod005,65.0,175,113750.0,39812.5,0.35,SM002,Mark007,1185732
476,2021-12-08,Prod006,70.0,350,245000.0,73500.0,0.3,SM002,Mark007,1185732
477,2021-12-09,Prod001,65.0,475,308750.0,154375.0,0.5,SM002,Mark007,1185732
478,2021-12-10,Prod002,50.0,275,137500.0,41250.0,0.3,SM002,Mark007,1185732
479,2021-12-11,Prod003,45.0,200,90000.0,31499.999999999996,0.35,SM002,Mark007,1185732
480,2021-12-12,Prod004,45.0,175,78750.0,27562.5,0.35,SM002,Mark007,1185732
481,2021-12-13,Prod005,54.99999999999999,125,68749.99999999999,20624.999999999996,0.3,SM002,Mark007,1185732
482,2021-12-14,Prod006,60.0,225,135000.0,33750.0,0.25,SM002,Mark007,1185732
483,2021-12-15,Prod001,60.0,400,240000.0,120000.0,0.5,SM002,Mark007,1185732
484,2021-12-16,Prod002,50.0,225,112500.0,33750.0,0.3,SM002,Mark007,1185732
485,2021-12-17,Prod003,50.0,125,62500.0,21875.0,0.35,SM002,Mark007,1185732
486,2021-12-18,Prod004,50.0,100,50000.0,17500.0,0.35,SM002,Mark007,1185732
487,2021-12-19,Prod005,60.0,100,60000.0,18000.0,0.3,SM002,Mark007,1185732
488,2021-12-20,Prod006,64.99999999999999,225,146249.99999999997,36562.49999999999,0.25,SM002,Mark007,1185732
489,2021-12-21,Prod001,70.0,375,262500.0,144375.0,0.55,SM002,Mark007,1185732
490,2021-12-22,Prod002,60.00000000000001,200,120000.00000000001,42000.0,0.35,SM002,Mark007,1185732
491,2021-12-23,Prod003,60.00000000000001,195,117000.00000000001,46800.0,0.39999999999999997,SM002,Mark007,1185732
492,2021-12-24,Prod004,60.00000000000001,175,105000.00000000001,42000.0,0.39999999999999997,SM002,Mark007,1185732
493,2021-12-25,Prod005,70.0,150,105000.0,36750.0,0.35,SM002,Mark007,1185732
494,2021-12-26,Prod006,75.0,250,187500.0,56250.0,0.3,SM002,Mark007,1185732
495,2021-12-27,Prod001,70.0,475,332500.0,182875.00000000003,0.55,SM002,Mark007,1185732
496,2021-12-28,Prod002,60.00000000000001,275,165000.00000000003,57750.00000000001,0.35,SM002,Mark007,1185732
497,2021-12-29,Prod003,60.00000000000001,225,135000.00000000003,54000.00000000001,0.39999999999999997,SM002,Mark007,1185732
498,2021-12-30,Prod004,60.00000000000001,175,105000.00000000001,42000.0,0.39999999999999997,SM002,Mark007,1185732
499,2021-12-31,Prod005,70.0,175,122500.0,42875.0,0.35,SM002,Mark007,1185732
500,2020-01-01,Prod006,75.0,275,206250.0,61875.0,0.3,SM002,Mark007,1185732
501,2020-01-02,Prod001,35.0,450,157500.0,63000.0,0.4,SM002,Mark007,1189833
502,2020-01-03,Prod002,45.0,450,202500.0,50625.0,0.25,SM002,Mark007,1189833
503,2020-01-04,Prod003,45.0,450,202500.0,81000.0,0.4,SM002,Mark007,1189833
504,2020-01-05,Prod004,45.0,300,135000.0,47250.0,0.35,SM002,Mark007,1189833
505,2020-01-06,Prod005,50.0,250,125000.0,68750.0,0.55,SM002,Mark008,1189833
506,2020-01-07,Prod006,45.0,475,213750.0,42750.0,0.2,SM002,Mark008,1189833
507,2020-01-08,Prod001,35.0,525,183750.0,73500.0,0.4,SM002,Mark008,1189833
508,2020-01-09,Prod002,45.0,425,191250.0,47812.5,0.25,SM002,Mark008,1189833
509,2020-01-10,Prod003,45.0,425,191250.0,76500.0,0.4,SM002,Mark008,1189833
510,2020-01-11,Prod004,45.0,275,123750.0,43312.5,0.35,SM002,Mark008,1189833
511,2020-01-12,Prod005,50.0,200,100000.0,55000.00000000001,0.55,SM002,Mark008,1189833
512,2020-01-13,Prod006,45.0,400,180000.0,36000.0,0.2,SM002,Mark008,1189833
513,2020-01-14,Prod001,45.0,550,247500.0,99000.0,0.4,SM002,Mark008,1189833
514,2020-01-15,Prod002,54.99999999999999,400,219999.99999999997,54999.99999999999,0.25,SM002,Mark008,1189833
515,2020-01-16,Prod003,54.99999999999999,400,219999.99999999997,88000.0,0.4,SM002,Mark008,1189833
516,2020-01-17,Prod004,54.99999999999999,300,164999.99999999997,57749.999999999985,0.35,SM002,Mark008,1189833
517,2020-01-18,Prod005,60.0,175,105000.0,57750.00000000001,0.55,SM002,Mark008,1189833
518,2020-01-19,Prod006,54.99999999999999,375,206249.99999999997,41250.0,0.2,SM002,Mark008,1189833
519,2020-01-20,Prod001,60.0,550,330000.0,132000.0,0.4,SM002,Mark008,1189833
520,2020-01-21,Prod002,65.0,350,227500.0,56875.0,0.25,SM002,Mark008,1189833
521,2020-01-22,Prod003,65.0,400,260000.0,104000.0,0.4,SM002,Mark008,1189833
522,2020-01-23,Prod004,60.0,300,180000.0,62999.99999999999,0.35,SM002,Mark008,1189833
523,2020-01-24,Prod005,65.0,200,130000.0,71500.0,0.55,SM002,Mark008,1189833
524,2020-01-25,Prod006,80.0,350,280000.0,56000.0,0.2,SM002,Mark008,1189833
525,2020-01-26,Prod001,60.0,550,330000.0,148500.0,0.45,SM002,Mark008,1189833
526,2020-01-27,Prod002,65.0,400,260000.0,78000.0,0.3,SM002,Mark008,1189833
